0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0013,0.004,0.0,0.0,3.5216,15.0733,0.0218,0.0,0.0042,1133.06,683.3735,1610.0,0.0,-0.8207,1.7499,1610.0,76.0,1321.4213,1.0
0.0147,0.0295,0.002,0.003,2.9369,10.4795,0.1176,0.0,0.0328,124.74,40.6069,88.0,2.9652,0.1646,1.0361,183.0,86.0,131.1202,1.0
0.0027,0.0047,0.0015,0.0016,4.6926,25.4811,0.0338,0.0003,0.0054,1661.52,144.8,1676.0,0.0,-9.702,93.0597,1676.0,228.0,1667.7548,0.0
0.0017,0.0048,0.0001,0.0001,3.4933,14.7568,0.0266,0.0,0.0051,1011.9,703.2489,1610.0,0.0,-0.4194,1.3138,1610.0,76.0,1230.2663,1.0
0.0097,0.026,0.0015,0.0001,3.6193,13.0618,0.1514,0.0002,0.0276,1631.06,249.3995,1676.0,0.0,-5.4051,27.5684,1676.0,222.0,1649.8287,0.0
0.003,0.0061,0.0001,0.0002,1.9043,5.2068,0.0237,0.0,0.0068,882.16,661.4529,1372.0,174.9468,-0.3575,1.1693,1502.0,76.0,1100.6139,1.0
0.0003,0.0007,0.0001,0.0001,3.1454,8.5811,0.0031,0.0,0.0008,86.32,35.6308,62.0,0.0,0.7602,-1.4362,138.0,62.0,93.3167,1.0
0.003,0.006,0.0002,0.0004,1.9398,5.3372,0.0217,0.0,0.0067,885.89,667.6398,1334.0,326.172,-0.3306,1.1885,1602.0,76.0,1107.288,1.0
0.0022,0.0055,0.0002,0.0003,2.7712,9.4711,0.0227,0.0,0.0059,885.18,726.9086,951.0,977.0334,-0.0965,1.1078,1610.0,76.0,1143.0905,1.0
0.0017,0.002,0.0008,0.0003,2.9763,10.7822,0.0125,0.0,0.0026,1477.24,282.673,1596.0,0.0,-2.3455,4.6218,1596.0,222.0,1503.7762,0.0
0.2028,0.255,0.0531,0.0785,0.9528,-0.5331,0.717,0.0001,0.3248,357.25,306.512,268.0,68.1996,3.9642,14.1403,1676.0,222.0,469.7209,0.0
0.0002,0.0003,0.0,0.0,1.6794,1.1053,0.0011,0.0,0.0004,114.56,38.2761,138.0,11.1195,-0.6035,-1.558,153.0,62.0,120.7245,1.0
0.0087,0.0165,0.0003,0.0003,2.047,3.649,0.0758,0.0001,0.0186,1073.7,540.696,1476.0,0.0,-0.7024,-1.3505,1476.0,222.0,1200.9414,0.0
0.003,0.009,0.0002,0.0003,4.3729,24.0519,0.0578,0.0,0.0095,938.96,650.8109,1378.0,177.912,-0.517,1.3276,1602.0,76.0,1140.5986,1.0
0.0163,0.023,0.0096,0.0137,3.0563,11.6591,0.1413,0.0001,0.0281,1105.8,564.7485,1476.0,0.0,-0.8705,-1.2342,1476.0,222.0,1240.381,0.0
0.0002,0.0003,0.0001,0.0001,2.1418,3.4362,0.0011,0.0,0.0003,99.24,38.1838,62.0,0.0,0.0394,-2.0183,138.0,62.0,106.2638,1.0
0.0123,0.0279,0.0017,0.0026,3.2108,12.2786,0.1177,0.0,0.0304,120.86,40.1573,88.0,2.9652,0.3727,1.1521,183.0,86.0,127.2934,1.0
0.042,0.0409,0.0265,0.0383,0.791,-0.3941,0.1693,0.0001,0.0585,486.41,472.1927,253.0,0.0,1.7855,1.5071,1676.0,222.0,676.2625,0.0
0.0001,0.0002,0.0001,0.0001,1.9021,3.4514,0.0007,0.0,0.0002,91.64,37.2557,62.0,0.0,0.4443,-1.8205,138.0,62.0,98.8534,1.0
0.005,0.0073,0.001,0.0014,1.3297,3.2775,0.0241,0.0,0.0088,118.88,58.9438,88.0,17.7912,1.0517,2.1983,224.0,76.0,132.5597,1.0
0.003,0.0072,0.0002,0.0004,2.7588,9.7355,0.0317,0.0,0.0078,895.33,701.0537,1334.0,397.3368,-0.2586,1.1286,1602.0,76.0,1134.979,1.0
0.0031,0.0091,0.0001,0.0001,4.0148,20.417,0.0556,0.0,0.0096,999.94,653.1161,1398.0,201.6336,-0.6472,1.5033,1598.0,76.0,1192.5498,1.0
0.0053,0.0308,0.0008,0.0003,9.3807,88.6734,0.3068,0.0001,0.0311,1462.9,353.5527,1596.0,0.0,-2.7124,5.6653,1596.0,222.0,1504.6016,0.0
0.2358,0.6871,0.0072,0.0103,3.2419,9.5443,3.3181,0.0001,0.7232,697.69,595.3897,354.0,195.7032,0.7591,-1.3169,1596.0,222.0,915.2679,0.0
0.0011,0.0012,0.0003,0.0,1.4212,1.1007,0.0057,0.0003,0.0016,1659.92,91.8954,1676.0,0.0,-5.4279,27.7401,1676.0,1140.0,1662.4364,0.0
0.0043,0.0173,0.0,0.0001,6.0965,40.8224,0.1221,0.0,0.0178,888.01,623.4987,1242.0,432.9192,-0.4208,1.3454,1606.0,76.0,1083.2474,1.0
0.0001,0.0002,0.0001,0.0001,3.4812,14.45,0.001,0.0,0.0002,80.02,26.7189,68.0,0.0,1.739,1.0524,150.0,68.0,84.3206,1.0
0.0002,0.0002,0.0001,0.0001,2.4543,5.2299,0.001,0.0,0.0003,88.6,36.4323,62.0,0.0,0.6196,-1.6322,138.0,62.0,95.7288,1.0
0.8632,2.3212,0.0017,0.0023,2.9059,7.3974,10.4358,0.0001,2.4656,338.77,290.8814,232.0,14.826,3.8158,13.905,1676.0,222.0,445.5681,0.0
0.0025,0.0117,0.0004,0.0,8.5293,77.0776,0.1132,0.0001,0.0119,1450.98,176.0228,1476.0,0.0,-6.7546,44.0659,1476.0,222.0,1461.5119,0.0
0.0062,0.0154,0.0003,0.0002,3.7687,18.0647,0.1078,0.0001,0.0166,1163.7,529.0451,1476.0,0.0,-1.1271,-0.6828,1476.0,222.0,1277.2187,0.0
0.0055,0.0171,0.001,0.0001,4.5295,21.4079,0.115,0.0002,0.0179,1200.56,459.9169,1448.0,0.0,-1.331,-0.171,1448.0,288.0,1284.8162,0.0
0.0043,0.0162,0.0002,0.0003,6.2348,47.7061,0.1367,0.0,0.0167,942.8,618.4653,1330.0,195.7032,-0.5996,1.4848,1594.0,76.0,1125.8535,1.0
0.0132,0.0264,0.0026,0.0034,3.0617,9.7913,0.1483,0.0001,0.0294,831.41,674.1755,271.0,72.6474,0.3083,-1.818,1676.0,222.0,1068.2744,0.0
0.0144,0.0287,0.0005,0.0004,1.9482,2.5152,0.1105,0.0001,0.0319,1173.06,618.5429,1676.0,0.0,-0.5334,-1.5766,1676.0,228.0,1324.7034,0.0
0.0023,0.0058,0.0001,0.0001,2.7944,10.0724,0.0283,0.0,0.0062,995.25,725.6506,1602.0,11.8608,-0.4159,1.2465,1610.0,76.0,1229.5632,1.0
0.0002,0.0003,0.0001,0.0001,1.823,1.7236,0.001,0.0,0.0004,107.6,37.4198,138.0,0.0,-0.4021,-1.8565,138.0,62.0,113.8596,1.0
0.0043,0.0066,0.0015,0.0016,2.4851,5.6767,0.031,0.0001,0.0078,1425.43,522.7058,1676.0,0.0,-1.7265,1.1541,1676.0,228.0,1517.3463,0.0
0.0002,0.001,0.0,0.0,8.8467,81.8619,0.01,0.0,0.001,122.8,30.5531,138.0,0.0,-1.4776,0.1853,138.0,62.0,126.5069,1.0
0.1586,0.2389,0.0007,0.0008,0.9672,-0.8656,0.6487,0.0001,0.2857,407.46,382.1814,316.0,71.1648,2.914,6.7477,1676.0,222.0,557.338,0.0
0.9076,3.1323,0.0004,0.0004,4.3232,19.8756,20.5979,0.0001,3.246,807.24,621.9957,288.0,102.2994,0.1456,-1.9884,1476.0,216.0,1017.1756,0.0
0.02,0.0483,0.0006,0.0006,3.515,14.9892,0.3204,0.0001,0.052,1248.87,578.7863,1646.0,44.478,-0.8618,-1.0503,1676.0,228.0,1375.2527,0.0
0.0035,0.0054,0.0011,0.001,3.4034,15.6842,0.0374,0.0004,0.0064,1662.69,133.1,1676.0,0.0,-9.702,93.0597,1676.0,345.0,1667.9558,0.0
0.0002,0.0003,0.0,0.0,1.754,1.4465,0.0012,0.0,0.0004,113.65,38.4344,138.0,11.1195,-0.5613,-1.6131,153.0,62.0,119.9114,1.0
0.0043,0.0176,0.0,0.0,6.1328,41.1823,0.1225,0.0,0.018,905.85,568.9892,1208.0,329.1372,-0.6535,1.6173,1490.0,76.0,1068.2113,1.0
0.0082,0.0243,0.0006,0.0003,4.1582,19.1777,0.1646,0.0001,0.0255,788.25,205.3905,816.0,118.608,-0.2521,0.4719,1256.0,296.0,814.3104,0.0
0.5277,1.6146,0.0005,0.0006,4.0015,17.0198,9.4139,0.0,1.6909,414.46,263.1434,360.0,142.3296,2.4837,6.4689,1432.0,222.0,490.2337,0.0
0.0014,0.0044,0.0,0.0,3.7213,15.9204,0.0225,0.0,0.0046,1173.85,680.3103,1610.0,0.0,-0.9635,1.9705,1610.0,76.0,1355.0342,1.0
0.0002,0.0002,0.0001,0.0001,2.9636,8.3758,0.0011,0.0,0.0003,86.32,35.6308,62.0,0.0,0.7602,-1.4362,138.0,62.0,93.3167,1.0
0.0517,0.166,0.0024,0.0035,4.8809,27.5497,1.2501,0.0001,0.173,313.85,275.7542,248.0,0.0,4.2332,16.8379,1614.0,222.0,416.8714,0.0
0.0015,0.002,0.0007,0.0006,3.4043,18.0486,0.0146,0.0001,0.0025,1420.26,546.6068,1676.0,0.0,-1.6832,0.8879,1676.0,228.0,1520.8319,0.0
0.0131,0.0283,0.003,0.0038,3.3015,11.0354,0.159,0.0001,0.0311,1419.72,515.1937,1676.0,0.0,-1.6178,0.8005,1676.0,222.0,1509.4288,0.0
0.1103,0.3258,0.0017,0.0022,3.4262,12.2904,1.9101,0.0001,0.3424,558.86,510.9978,264.0,5.9304,1.234,-0.1975,1646.0,222.0,755.5343,0.0
0.0001,0.0002,0.0001,0.0002,1.3452,0.8251,0.0006,0.0,0.0002,101.8,40.2588,100.0,56.3388,0.04,-1.9601,153.0,62.0,109.3974,1.0
0.1152,0.3313,0.0095,0.0131,3.6429,12.6353,1.7343,0.0002,0.3492,632.01,459.8133,336.0,169.0164,0.834,-0.9189,1614.0,222.0,780.2247,0.0
0.0001,0.0001,0.0001,0.0,1.5019,2.8877,0.0004,0.0,0.0001,67.82,1.0287,68.0,0.0,-5.4279,27.7401,68.0,62.0,67.8277,1.0
0.0042,0.0288,0.0012,0.0004,9.6927,92.9395,0.289,0.0002,0.0289,1311.36,367.9819,1448.0,0.0,-2.3024,3.3375,1448.0,320.0,1361.5145,0.0
0.0003,0.0011,0.0,0.0,7.7561,67.5793,0.0099,0.0,0.0011,130.4,22.9149,138.0,0.0,-2.6268,4.9497,138.0,62.0,132.3782,1.0
0.0022,0.0078,0.0003,0.0001,9.0397,84.3541,0.0774,0.0002,0.008,1597.35,192.935,1676.0,0.0,-3.619,13.456,1676.0,690.0,1608.8439,0.0
0.003,0.0077,0.0001,0.0001,2.756,8.9073,0.0306,0.0,0.0083,918.77,633.3803,1338.0,177.912,-0.5364,1.347,1550.0,76.0,1114.1352,1.0
0.0032,0.0101,0.0002,0.0003,4.6078,26.4841,0.0688,0.0,0.0105,834.3,590.9828,1278.0,88.956,-0.4524,1.2451,1366.0,76.0,1020.698,1.0
0.0029,0.0069,0.0002,0.0003,2.7592,9.5965,0.0306,0.0,0.0074,892.54,641.3558,1338.0,308.3808,-0.4319,1.2751,1598.0,76.0,1097.2017,1.0
0.0056,0.0077,0.0007,0.0011,1.1449,2.7556,0.0242,0.0,0.0095,113.74,47.378,88.0,17.7912,0.9189,2.013,209.0,76.0,123.122,1.0
0.0155,0.1227,0.0008,0.0008,9.3818,88.5371,1.2158,0.0001,0.1231,961.46,633.2493,542.0,471.4668,-0.0318,-1.9382,1596.0,224.0,1149.5216,0.0
0.1637,0.5209,0.0031,0.0043,5.0959,30.0043,3.9922,0.0001,0.5436,1084.28,678.2088,1646.0,44.478,-0.3274,-1.8513,1676.0,222.0,1277.1181,0.0
0.0006,0.001,0.0001,0.0001,1.8054,1.3279,0.0029,0.0,0.0011,80.24,32.6218,62.0,0.0,1.1993,-0.5669,138.0,62.0,86.5563,1.0
0.0004,0.0011,0.0001,0.0002,6.7243,52.2842,0.0101,0.0,0.0012,89.5,37.8147,62.0,0.0,0.646,-1.5564,153.0,62.0,97.0871,1.0
0.0166,0.0091,0.0188,0.0048,-0.1816,0.1826,0.0431,0.0001,0.019,281.0,154.6025,249.0,0.0,6.5099,45.5862,1540.0,247.0,320.3497,0.0
0.0066,0.0192,0.0004,0.0003,5.588,37.4169,0.1578,0.0002,0.0202,427.74,258.1448,349.0,69.6822,3.0928,9.2264,1518.0,222.0,498.9327,0.0
0.4695,1.3495,0.0075,0.0109,3.9134,16.6914,8.5222,0.0002,1.4224,243.54,36.2398,232.0,11.8608,3.3126,13.2465,462.0,222.0,246.1949,0.0
0.0038,0.0049,0.0021,0.0027,3.9857,28.0789,0.0394,0.0,0.0062,112.72,37.7499,86.0,14.826,0.1272,1.1137,158.0,76.0,118.8133,1.0
0.0087,0.0111,0.0019,0.0028,1.6152,5.5461,0.0478,0.0,0.0141,113.72,38.6479,88.0,0.0,0.711,1.536,180.0,76.0,120.0457,1.0
0.1765,0.3758,0.0002,0.0,1.6727,0.8493,1.0172,0.0001,0.4135,342.22,333.3058,260.0,0.0,3.575,11.0542,1646.0,222.0,476.5463,0.0
0.0084,0.0194,0.0003,0.0003,3.3116,12.6201,0.1089,0.0001,0.021,1166.61,503.7272,1476.0,0.0,-1.1414,-0.5494,1476.0,222.0,1269.7175,0.0
0.0024,0.0057,0.0002,0.0003,2.5758,8.2872,0.0233,0.0,0.0061,954.25,750.5624,1610.0,0.0,-0.2859,1.1077,1610.0,76.0,1211.7358,1.0
0.6966,1.7336,0.0146,0.0215,3.5562,14.0897,10.6144,0.0001,1.8602,560.13,509.6568,243.5,31.8759,1.248,-0.1366,1596.0,222.0,755.5781,0.0
0.0059,0.0079,0.0009,0.0013,1.0423,2.4464,0.0229,0.0,0.0099,120.84,59.9631,88.0,17.7912,0.9452,1.9862,224.0,76.0,134.7662,1.0
0.0046,0.0306,0.0002,0.0001,8.8851,81.3279,0.2975,0.0002,0.0308,252.65,21.0959,249.0,0.0,5.4272,27.7348,372.0,248.0,253.5204,0.0
0.0266,0.0874,0.0005,0.0001,5.041,28.8069,0.6466,0.0001,0.0909,1596.42,293.9786,1676.0,0.0,-3.7859,13.3932,1676.0,228.0,1622.996,0.0
0.0031,0.0063,0.0006,0.0002,3.2122,11.0043,0.0367,0.0001,0.007,1503.49,282.3315,1596.0,0.0,-3.1121,8.6902,1596.0,222.0,1529.5085,0.0
0.0029,0.0059,0.0001,0.0002,1.8891,4.9431,0.0206,0.0,0.0065,880.95,636.3138,1334.0,127.5036,-0.421,1.2458,1586.0,76.0,1084.8591,1.0
0.0007,0.0014,0.0002,0.0001,3.9293,21.6018,0.0102,0.0,0.0015,81.76,33.5041,62.0,0.0,1.0779,-0.8462,138.0,62.0,88.295,1.0
0.005,0.0074,0.0007,0.0011,1.251,2.9452,0.0222,0.0,0.0089,113.76,50.5639,88.0,17.7912,1.0797,2.415,224.0,76.0,124.3884,1.0
0.0013,0.004,0.0,0.0,3.6207,15.3143,0.0223,0.0,0.0042,1123.48,690.4565,1610.0,0.0,-0.7851,1.6843,1610.0,76.0,1316.879,1.0
0.0004,0.0008,0.0001,0.0001,2.7863,6.0686,0.003,0.0,0.0009,86.32,35.6308,62.0,0.0,0.7602,-1.4362,138.0,62.0,93.3167,1.0
0.0035,0.0164,0.001,0.0001,7.1099,50.7315,0.1373,0.0002,0.0167,1301.36,381.2614,1448.0,0.0,-2.1675,2.7255,1448.0,320.0,1355.5237,0.0
0.0099,0.0153,0.002,0.0027,1.7995,2.3266,0.0601,0.0001,0.0182,392.79,344.3598,240.0,17.7912,2.5923,5.8801,1676.0,228.0,521.2311,0.0
0.0053,0.0076,0.0007,0.0011,1.2201,2.921,0.0224,0.0,0.0093,117.38,57.5568,88.0,17.7912,1.112,2.3383,224.0,76.0,130.6052,1.0
0.0003,0.0006,0.0001,0.0002,3.4693,12.5298,0.003,0.0,0.0006,101.52,38.1609,138.0,0.0,-0.0789,-2.0136,138.0,62.0,108.3882,1.0
0.0051,0.0076,0.0008,0.0012,1.3255,3.1999,0.025,0.0,0.0091,112.48,47.0436,88.0,17.7912,0.9886,2.147,198.0,76.0,121.8307,1.0
1.7737,5.4162,0.0006,0.0007,4.1764,19.3878,36.0543,0.0002,5.6734,332.63,225.5698,289.0,77.0952,4.7708,23.5487,1664.0,222.0,401.2675,0.0
0.0002,0.0003,0.0,0.0,1.9996,2.5416,0.0011,0.0,0.0004,107.6,37.4198,138.0,0.0,-0.4021,-1.8565,138.0,62.0,113.8596,1.0
1.2252,3.011,0.1584,0.2346,5.9161,43.0,25.8275,0.0001,3.2368,456.78,435.91,258.0,53.3736,1.8715,1.9482,1596.0,222.0,629.8931,0.0
0.0002,0.0003,0.0001,0.0001,2.1574,3.1925,0.0011,0.0,0.0004,104.56,37.9155,138.0,0.0,-0.2381,-1.9626,138.0,62.0,111.1575,1.0
0.0008,0.0024,0.0003,0.0,6.2334,39.1169,0.0183,0.0001,0.0025,1312.35,357.6929,1476.0,0.0,-1.9931,2.487,1476.0,222.0,1359.7527,0.0
0.0889,0.2175,0.0019,0.0024,3.2938,11.0227,1.1633,0.0003,0.234,1322.61,298.1994,1416.0,0.0,-3.0599,7.6663,1416.0,222.0,1355.4818,0.0
0.0018,0.0037,0.0008,0.0,4.697,22.1194,0.0233,0.0001,0.0041,1567.96,316.2663,1676.0,0.0,-3.0251,8.2002,1676.0,276.0,1599.2256,0.0
0.0003,0.0007,0.0001,0.0001,3.0229,8.6799,0.003,0.0,0.0007,106.84,37.5676,138.0,0.0,-0.3605,-1.8886,138.0,62.0,113.1901,1.0
0.0047,0.0071,0.0008,0.0012,1.4122,3.4246,0.0223,0.0,0.0085,115.79,54.7941,88.0,8.8956,1.1649,2.5256,224.0,76.0,127.9832,1.0
0.005,0.01,0.0008,0.0006,2.4696,5.0185,0.0462,0.0002,0.0111,1541.64,353.0466,1676.0,0.0,-3.0969,8.1723,1676.0,222.0,1581.1544,0.0
0.0004,0.0008,0.0001,0.0002,2.1795,2.964,0.0026,0.0,0.0009,100.76,38.1838,138.0,0.0,-0.0394,-2.0183,138.0,62.0,107.6847,1.0
0.0927,0.1658,0.0046,0.0066,3.0707,11.9421,1.0496,0.0002,0.1892,779.97,305.2481,720.0,332.1024,0.6642,-0.9241,1328.0,296.0,837.0172,0.0
0.003,0.0061,0.0003,0.0004,2.1748,6.3739,0.0223,0.0,0.0068,705.56,740.0454,88.0,17.7912,0.3865,1.1699,1610.0,76.0,1019.8065,1.0
0.0002,0.0003,0.0001,0.0002,2.1045,3.1362,0.0011,0.0,0.0003,94.68,37.8153,62.0,0.0,0.2786,-1.9415,138.0,62.0,101.8823,1.0
0.0002,0.0003,0.0001,0.0002,2.446,4.7994,0.0012,0.0,0.0004,95.27,39.4978,62.0,0.0,0.3522,-1.8453,153.0,62.0,103.0575,1.0
0.0004,0.0014,0.0001,0.0001,7.3806,61.6148,0.0132,0.0,0.0015,93.16,37.5676,62.0,0.0,0.3605,-1.8886,138.0,62.0,100.3793,1.0
0.0002,0.0003,0.0001,0.0001,2.2837,4.2641,0.001,0.0,0.0003,90.88,37.0752,62.0,0.0,0.4871,-1.7803,138.0,62.0,98.0816,1.0
0.0039,0.0171,0.0,0.0,6.224,41.9709,0.1198,0.0,0.0175,1097.25,609.3991,1454.0,213.4944,-0.9361,2.0682,1602.0,76.0,1253.6392,1.0
0.0046,0.0148,0.0004,0.0002,3.6492,11.7243,0.0704,0.0001,0.0154,1373.72,467.6716,1676.0,0.0,-0.9937,-0.7965,1676.0,382.0,1450.3917,0.0
0.1371,0.2251,0.0004,0.0004,1.166,-0.3891,0.6162,0.0001,0.2626,291.78,25.3555,316.0,0.0,-0.2186,-1.512,316.0,222.0,292.8686,0.0
0.007,0.0267,0.0019,0.0006,6.0846,41.6542,0.2216,0.0003,0.0274,1185.68,455.8381,1448.0,0.0,-1.2617,-0.2481,1448.0,288.0,1269.4674,0.0
0.0422,0.1587,0.0005,0.0005,4.4337,19.5504,0.9572,0.0002,0.1635,478.17,327.9632,272.0,74.13,1.6611,3.1516,1614.0,222.0,578.9048,0.0
0.0472,0.2546,0.0004,0.0001,6.4541,43.7275,2.0829,0.0001,0.2577,1201.71,484.9836,1476.0,0.0,-1.2857,-0.2267,1476.0,222.0,1294.9764,0.0
0.2494,1.6645,0.0018,0.0024,9.1895,85.8311,16.4055,0.0001,1.6749,253.38,55.0212,228.0,0.0,3.9426,19.0844,569.0,216.0,259.2267,0.0
0.0029,0.013,0.0,0.0,8.0064,72.6581,0.1224,0.0,0.0133,1119.05,654.9215,1518.0,88.956,-0.9137,1.8938,1594.0,76.0,1294.954,1.0
0.735,1.1766,0.1548,0.2291,2.396,6.8552,6.7152,0.0001,1.3824,410.59,371.5197,253.0,45.9606,2.43,4.9046,1614.0,222.0,552.477,0.0
0.9201,3.3447,0.0004,0.0001,3.9109,14.5752,17.2683,0.0002,3.4528,320.46,90.153,321.0,77.0952,1.0194,0.5952,543.0,222.0,332.7776,0.0
0.0093,0.0296,0.0003,0.0001,3.4972,10.7262,0.135,0.0001,0.0309,1495.03,313.8461,1676.0,0.0,-2.644,7.3922,1676.0,222.0,1527.2947,0.0
0.4373,1.233,0.0005,0.0006,3.1708,9.2956,5.8954,0.0001,1.3025,497.64,453.3786,296.0,109.7124,1.7092,1.3409,1596.0,222.0,671.6712,0.0
0.3121,1.1192,0.0395,0.0584,6.0905,41.5292,9.2601,0.0001,1.1565,348.34,217.3363,268.0,0.0,2.5384,5.1572,1064.0,222.0,410.0042,0.0
0.0487,0.0982,0.0022,0.0031,2.9897,10.6924,0.6097,0.0001,0.1092,574.05,556.3916,260.0,56.3388,1.2657,-0.2328,1646.0,222.0,797.5019,0.0
0.004,0.0175,0.0,0.0,6.0165,39.7072,0.1207,0.0,0.0179,970.86,626.9139,1198.0,510.0144,-0.5523,1.5572,1610.0,76.0,1153.9757,1.0
0.0317,0.0249,0.0348,0.0026,2.8567,12.6675,0.1534,0.0003,0.0402,1631.24,180.9112,1676.0,0.0,-5.4415,35.481,1676.0,222.0,1641.1415,0.0
0.0035,0.0091,0.0001,0.0001,3.6084,17.5903,0.0564,0.0,0.0097,915.99,640.0112,1310.0,379.5456,-0.4699,1.3405,1602.0,76.0,1115.5966,1.0
0.4148,1.2592,0.0004,0.0003,3.9535,17.1278,7.9801,0.0001,1.3197,799.69,585.7751,424.0,299.4852,0.174,-1.8881,1476.0,222.0,989.548,0.0
0.0023,0.0083,0.0003,0.0001,6.2104,39.1239,0.0622,0.0003,0.0086,1421.78,246.944,1476.0,0.0,-4.4143,18.0205,1476.0,222.0,1442.8548,0.0
0.0002,0.0004,0.0001,0.0002,5.1512,30.2295,0.0026,0.0,0.0004,91.07,39.2699,62.0,0.0,0.6271,-1.5421,157.0,62.0,99.0982,1.0
0.0171,0.0896,0.0013,0.0011,8.9942,83.4151,0.881,0.0001,0.0908,1445.12,348.8679,1596.0,0.0,-2.3062,4.0308,1596.0,222.0,1486.2246,0.0
0.0141,0.0912,0.0009,0.0005,8.5774,76.1056,0.8721,0.0,0.0918,1356.75,447.3369,1596.0,0.0,-1.585,0.7521,1596.0,222.0,1427.8935,0.0
0.002,0.0049,0.0002,0.0003,2.8404,9.9844,0.0219,0.0,0.0053,989.81,740.3395,1610.0,0.0,-0.3791,1.1814,1610.0,76.0,1233.8336,1.0
0.2235,1.3518,0.0026,0.0036,7.4183,56.4929,11.821,0.0001,1.3635,898.7,629.4637,673.5,669.3939,0.086,-1.8749,1596.0,222.0,1095.4104,0.0
0.0034,0.0102,0.0006,0.0004,4.9717,25.5289,0.0698,0.0001,0.0107,1321.49,406.1373,1476.0,0.0,-2.2373,3.1031,1476.0,222.0,1381.895,0.0
0.0002,0.0002,0.0001,0.0001,2.9162,8.1928,0.0012,0.0,0.0003,86.32,35.6308,62.0,0.0,0.7602,-1.4362,138.0,62.0,93.3167,1.0
0.0025,0.0064,0.0004,0.0001,6.1266,45.9606,0.0556,0.0001,0.0068,1321.92,585.7282,1676.0,0.0,-1.1341,-0.6182,1676.0,228.0,1444.6866,0.0
0.0028,0.0067,0.0003,0.0004,2.819,9.5587,0.0284,0.0,0.0073,900.22,702.0437,1390.0,296.52,-0.2691,1.1211,1598.0,76.0,1139.4441,1.0
0.0035,0.0136,0.0002,0.0003,7.3869,64.5067,0.1243,0.0,0.0139,890.44,657.9042,1266.0,498.1536,-0.336,1.2572,1606.0,76.0,1105.1665,1.0
0.0024,0.0056,0.0002,0.0003,2.5795,8.3138,0.0223,0.0,0.0061,925.23,734.7866,1602.0,11.8608,-0.1958,1.1037,1610.0,76.0,1179.2213,1.0
0.0024,0.005,0.0004,0.0001,2.9873,8.0135,0.0228,0.0001,0.0055,1564.19,383.1521,1676.0,0.0,-3.0995,7.7659,1676.0,222.0,1609.9776,0.0
0.0069,0.0208,0.0008,0.0007,4.8969,25.6738,0.135,0.0002,0.0218,1553.88,328.2314,1646.0,0.0,-3.4091,10.1712,1646.0,228.0,1587.8292,0.0
0.0014,0.0016,0.0012,0.0005,8.1331,73.0291,0.0162,0.0002,0.0021,1647.88,197.8316,1676.0,0.0,-6.7545,44.0648,1676.0,270.0,1659.5947,0.0
0.0036,0.0087,0.0001,0.0001,3.5915,18.3058,0.0539,0.0,0.0094,859.13,632.7374,1152.0,601.9356,-0.2781,1.3015,1598.0,76.0,1065.1091,1.0
0.4806,1.1186,0.0613,0.0888,3.5154,13.6005,7.0019,0.0002,1.2123,671.69,564.8349,285.5,94.1451,0.763,-1.2431,1617.0,222.0,875.7942,0.0
0.0017,0.0047,0.0003,0.0004,3.5176,14.446,0.0234,0.0,0.005,936.25,747.0795,1602.0,11.8608,-0.2416,1.0972,1610.0,76.0,1195.4541,1.0
0.0034,0.0084,0.0004,0.0001,3.9379,16.4411,0.0516,0.0001,0.0091,1545.64,392.3304,1676.0,0.0,-2.7393,5.7574,1676.0,228.0,1594.1728,0.0
0.0022,0.0049,0.0005,0.0002,4.7991,27.5267,0.0376,0.0001,0.0053,1617.84,286.36,1676.0,0.0,-4.6246,19.5831,1676.0,222.0,1642.7381,0.0
0.004,0.0188,0.0,0.0,6.1843,41.4072,0.1335,0.0,0.0191,954.64,595.3524,1302.0,222.39,-0.6975,1.6004,1486.0,76.0,1123.4935,1.0
0.7044,2.2064,0.0019,0.0026,3.6325,12.2936,10.8335,0.0001,2.3056,717.81,624.86,266.5,57.0801,0.6707,-1.4533,1646.0,222.0,949.6298,0.0
0.0004,0.0012,0.0001,0.0002,5.6401,39.3141,0.01,0.0,0.0013,88.6,36.4323,62.0,0.0,0.6196,-1.6322,138.0,62.0,95.7288,1.0
0.0012,0.0058,0.0003,0.0,9.4101,89.1594,0.0581,0.0002,0.0059,1446.5,149.2268,1476.0,0.0,-6.2567,44.2917,1476.0,222.0,1454.1005,0.0
0.0002,0.0005,0.0001,0.0,9.456,89.8591,0.0053,0.0,0.0005,65.36,2.9933,68.0,0.0,-0.2381,-1.9626,68.0,62.0,65.4278,1.0
0.002,0.005,0.0,0.0,2.8249,10.0393,0.0222,0.0,0.0053,1048.94,718.5323,1610.0,0.0,-0.5408,1.3417,1610.0,76.0,1269.4097,1.0
0.0023,0.0046,0.0006,0.0004,6.1418,47.2287,0.0408,0.0001,0.0051,1312.07,395.6101,1476.0,0.0,-2.0821,2.5763,1476.0,222.0,1369.8431,0.0
0.0052,0.0113,0.0006,0.0007,3.3612,11.7124,0.0648,0.0001,0.0124,758.79,648.6906,293.0,105.2646,0.5591,-1.6088,1676.0,222.0,996.1695,0.0
0.0042,0.015,0.0003,0.0,5.7717,34.8112,0.1032,0.0003,0.0155,248.46,0.7577,249.0,0.0,-0.9694,-0.6048,249.0,247.0,248.4611,0.0
